Prehistoric field system and unenclosed hut circle settlement on eastern slopes of Hart Heugh	 550m south west of Earlehillhead	0	false
Bronze Age round cairn on summit of Hart Heugh	 780m south west of Earlehillhead	0	false
Unenclosed settlement	 part of a field system	 Romano-British aggregate village and group of shielings	 470m south east of Whitehall	0	false
Roman period native settlement 750m north west of Carey Burn Bridge	0	false
Enclosed settlement 920m south east of Whitehall	0	false
Romano-British settlement 810m south east of Whitehall	0	false
Shieling at Southernknowe	 530m SSE of Whitehall	0	false
Roman period native enclosed settlement 480m north of Sutherland Bridge	0	false
Preston Tower	0	false
Roman period native enclosed settlement 460m north of Sutherland Bridge	0	false
Univallate hillfort	 560m south west of Shepherd's Cairn	0	false
Roman period native settlement on south eastern slope of Hart Heugh	 490m north west of Carey Burn Bridge	0	false
Southernknowe Roman period native enclosed settlement and clearance cairns	 280m north of Sutherland Bridge	0	false
Newton Bridge	0	false
Round cairn 550m NNW of Southernknowe	0	false
Round cairn 540m NNW of Southernknowe	0	false
Cup and ring marked rocks on Wandylaw Moor	 1km west of Wandylaw	0	false
North Black Hagg defended settlement	0	false
Roman period native settlement 400m WSW of Carey Burn Bridge	0	false
Tower house in Chillingham Park	 270m north east of Hepburn Cottage	0	false
Roman period native enclosed farmstead 320m north west of Southernknowe	0	false
Roman period native enclosed farmstead 370m WNW of Southernknowe	0	false
Medieval standing cross known as the Hurl Stone	 900m north west of Newtown Mill	0	false
Promontory fort	 551m east of Hepburn Cottage	0	false
Prehistoric unenclosed hut circle settlement and field system on Snear Hill	 700m west of the western edge of Coronation Wood	0	false
Prehistoric cairnfield and unenclosed settlement	 Romano-British village and field system and medieval field system on north east slopes of Brands Hill	0	false
Roman period native enclosed settlement 360m south east of Broadstruther	0	false
Castle Hill camp	0	false
Standing stone with cup markings 270m north west of Newtown Mill	0	false
Settlement north of Coldburn	0	false
West Lilburn chapel and burial ground	0	false
Roman period native settlement and medieval shieling on east slopes of Brands Hill	 1100m south east of Carey Burn Bridge	0	false
West Lilburn tower 50m north east of Lilburn Cottage	0	false
Roman period native settlement and associated field system and trackway on north east slope of Brands Hill	0	false
Enclosed settlement and subsidiary enclosure on east slope of Brands Hill	 700m south west of the south western edge of Broom Crook Plantation	0	false
North Middleton medieval village	0	false
Roman period native settlements	 field system and medieval shieling on the east slope of Brands Hill	 550m west of Middleton Old Town	0	false
Enclosed settlement on east slope of Brands Hill	 900m north of Cowboy's Cairn	0	false
Roman period native scooped enclosure	 930m north east of Langlee	0	false
Defended settlement on Dunstan Hill 400m north of Doxford Farm	0	false
Prehistoric enclosure	 associated field system	 cairnfield	 round houses and medieval shielings on E and SE slopes of Brands Hill	0	false
Cairn cemetery 700yds (640m) NE of Cateran Hill	0	false
Roman period native enclosed settlement 270m ESE of Fleehope	0	false
Bronze Age unenclosed settlement and field system with burial cairns south west of Brands Hill	 350m ENE of Langlee	0	false
Roman period native enclosed farmstead	 470m ESE of Fleehope	0	false
Roman period native settlement on the south east slopes of Brands Hill	 430m north west of Cowboy's Cairn	0	false
Roman period native enclosed settlement and medieval sheiling 165m north east of Dunsdale	0	false
Roman period native enclosed settlement and scooped enclosure on the south east slopes of Brands Hill	 350m north west of Cowboy's Cairn	0	false
Prehistoric enclosure south west of Brands Hill and 870m east of Langlee	0	false
Iron Age defended settlement in Camp Plantation	 350m north west of North Charlton Mill	0	false
Bewick Hill	 cairns and barrows	 Old Bewick	0	false
Medieval shieling 600m south east of South Middleton	0	false
Fawcett Shank defended settlement	 620m SSE of Fleehope	0	false
Iron Age defended settlement 740m south east of South Middleton	0	false
Unenclosed Bronze Age hut circle and clearance cairn 800m ESE of Langlee	0	false
Medieval shieling and enclosure 330m south west of Langlee	0	false
The Ringles defended settlement 1025m north west of Middleton Dean	0	false
Round cairn 435m south west of Langlee	0	false
North Charlton medieval village and open field system	0	false
South Ringles Roman period native settlement 850m north west of Middleton Dean	0	false
Two Bronze Age round cairns and enclosed cremation cemetery 825m north west of Middleton Dean	0	false
Unenclosed hut circle settlement and field plots east of Rackside	 450m south west of Cowboy's Cairn	0	false
Prehistoric unenclosed hut circle and field plot at Lamb Crag	0	false
Two prehistoric hut circles and field enclosure 560m south west of Cowboy's Cairn	0	false
Bronze Age cairnfield and cup and ring marked stone 550m north west of Middleton Dean	0	false
Enclosed native settlements	 cultivation terraces and cairn field south west of Mounthooly	0	false
Prehistoric enclosures	 Bronze Age field system	 unenclosed round houses and three cairns NW of Langlee Crags	 900m south of Langlee	0	false
Dovecote S of Glebe Farm	0	false
Prehistoric burial mound	 420m north west of East Linkhall	0	false
Site 1/2 mile (800m) W of Bewick Bridge	0	false
Bewick Hill Moor camp	 Old Bewick	0	false
Bronze Age cairnfield	 prehistoric enclosure	 Romano-British settlement and medieval shielings 500m south of Mounthooly	0	false
Promontory fort 330m south east of Middleton Dean	0	false
Round cairn 790m west of Smithy Strip	0	false
Prehistoric rock art 190m south west of Middleton Dean promontory fort	0	false
Shieling and enclosure 840m SSW of Mounthooly	0	false
Dunstanburgh Castle: Romano-British settlement	 14th century enclosure castle and harbour	 and World War II pillbox and foxhole	0	false
Roman period native farmstead north west of Long Crags	 600m south east of Langleeford	0	false
Hut circle 920m SSW of Mounthooly	0	false
Shieling 930m SSW of Mounthooly	0	false
Shieling 950m SSW of Mounthooly	0	false
Bewick Hill cup and ring marked rocks	 Old Bewick	0	false
Round cairns N of Tick Law	0	false
Bewick Hill camp	0	false
Unenclosed hut circle settlement 1060m north west of Ilderton Moor	0	false
Camp at West Linkhall	0	false
Prehistoric unenclosed hut circle settlement south east of Long Crags	0	false
Unenclosed hut circle settlement and part of a field system	 880m north of Heddon Hill	0	false
Tathey Crags prehistoric unenclosed hut circle settlement	0	false
Round cairn 850m	 and two Romano-British farmsteads	 associated trackway	 moated site	 medieval settlement and field system 900m SSE of Middleton Dean	0	false
Three round cairns on the summit of Dod Hill	0	false
Romano-British farmstead on the eastern slope of Dod Hill	 1km north of The Dod	0	false
Cairnfield 400m north of Threestoneburn House	0	false
Round cairn cemetery 1000m north west of Heddon Hill	0	false
Settlement 470m north east of Heddon Hill	0	false
Long cairn on the south western slope of Dod Hill	 1km north east of The Dod	0	false
Round cairn on the southern slope of Dod Hill	 800m NNE of The Dod	0	false
Stone circle and stone alignment 370m west of Threestoneburn House	0	false
Three Romano-British farmsteads and part of a field system on Heddon Hill 900m north west of Calder	0	false
Hut circle 320m west of Threestoneburn House	0	false
Round cairn on the summit of Heddon Hill	0	false
Settlements SE of Heddon Hill	0	false
Defended settlement 900m west of Calder	0	false
Craster defended settlement	0	false
Percy's Cross	 Beanley	0	false
Defended settlement	 800m SSE of South Charlton Farm	0	false
Ellsnook round barrow	 175m north east of Heiferlaw Bridge	0	false
The Ringses camp	 group of burial mounds and two cairns	 Beanley Moor	0	false
Romano-British enclosed settlement and hut-circles on Beanley Moor	 650m south-east of Broomhouse	0	false
Romano-British farmstead on Beanley Moor	 500m SSE of Broom House	0	false
Romano-British enclosed settlement on Beanley Moor	 800m south-east of Broomhouse	0	false
Defended settlement on Beanley Moor 780m east of Beanley South Side Farm	0	false
Reaveley Hill camp	0	false
Whitridge settlement site	0	false
Brandon Dean camp	0	false
Multivallate defended settlement	 350m north-east of Wood House	0	false
Reaveley Hill cairn cemetery	0	false
Heiferlaw tower house	 230m north east of Holywell	0	false
Heiferlaw defended settlement and Second World War Zero Station	 100m north of Holywell	0	false
Promontory fort	 420m east of Shipleymoor	0	false
Settlement S of Hare Law	0	false
Unenclosed hut circle settlement	 associated field system and cairnfield on Standrop Rigg	 820m north west of Linhope Spout	0	false
Unenclosed hut circle settlement	 field system	 cairnfield and cord rig cultivation immediately north west of Linhope Spout	0	false
Cairns on Knock Hill	0	false
Reaveley Hill settlement	0	false
Medieval chapel and graveyard	 170m east of Brandon	0	false
Hunt Law round barrow and two round barrows 1000ft (300m) to N of it	0	false
Standing stone	 550m south west of White House	0	false
Ancient settlement Hunterheugh Crags	0	false
Romano-British enclosed settlement	 800m NW of East Bolton	0	false
Settlement on SE slope of Ewe Hill	0	false
Unenclosed settlement	 four later prehistoric settlements and enclosure	 field system and cairnfield on Ritto Hill	 west and north west of Linhope	0	false
Earthwork at Crawley Tower	0	false
Defended settlement	 100m north west of Chester Cottage	0	false
Knock Hill promontory camp	0	false
Medieval farmstead	 500m ENE of Titlington Mount	0	false
Greaves Ash camp	0	false
Defended settlement	 600m south east of Red Stead	0	false
Defended settlement	 400m west of Titlington Mount	0	false
Round cairn on Titlington Pike	0	false
Round cairn	 50m south of Titlington Pike	0	false
Round cairn	 78m south-east of Titlington Pike	0	false
Enclosures on Meggrim's Knowe	0	false
Round cairn	 190m south-east of Titlington Pike	0	false
Ancient settlements on Hartside Hill	0	false
Hulne Priory	0	false
Unenclosed hut circle settlement 950m south west of Linhope	0	false
Romano-British farmstead 1km south-west of East Bolton	0	false
Cup and ring marked rock	 1km south-west of East Bolton	0	false
Alnamsheles medieval settlement	 600m west of Alnhammoor	0	false
Round cairn west of Windy Gyle	 680m WNW of Russell's Cairn	0	false
Defended settlement	 Romano-British settlement and field system 100m south and east of Jenny's Lantern	0	false
Russell's Cairn on Windy Gyle	0	false
Defended settlement	 750m east of Titlington Hall Farm	0	false
Ingram Farm: prehistoric to post-medieval settlement	 agricultural and funerary remains	0	false
Univallate hillfort	 Romano-British enclosed settlement and medieval farmstead	 224m north west of Chesters	0	false
Defended settlement	 300m WNW of West Brizlee	0	false
Multivallate hillfort	 483m south west of Clinch	0	false
St Leonard's Hospital	 Alnwick	0	false
Enclosure on Old Fawdon Hill	0	false
Defended settlement	 620m SSW of West Brizlee	0	false
Alnwick Abbey	0	false
Bolton leper hospital	0	false
Lion Bridge	0	false
St Mary's Chantry House	0	false
Palisaded settlement 125m south of North Pike cairn	0	false
Old Fawdon Hill West camp	0	false
Iron age defended settlement	 500m south west of Broomycrook Knowe	0	false
Palisaded settlement on Trows Law	0	false
Leafield Edge medieval settlement and field system	0	false
Iron Age and Romano-British settlements on Ward Law	0	false
Abberwick medieval village	 tower house and open field system	0	false
Bondgate Tower	0	false
Romano-British farmstead	 700m north east of Trows	0	false
Palisaded settlement on Hart Law	0	false
Round cairn 830m SSE of Ewartly	0	false
High Knowes palisaded settlements	 field system	 cord rig	 linear boundary and enclosed settlement 600m west of White Gate	0	false
Deserted village of Barton	0	false
Memmerkirk Chapel	0	false
Enclosed settlement 310m south west of White Gate	0	false
Unenclosed hut circle settlement 655m south west of White Gate	0	false
Cairnfield	 unenclosed hut circle settlement and area of cord rig 190m north east of Pigdon's Leap	0	false
Three cross dykes on Middle Hill	0	false
Unenclosed round house	 200m north of Barrow Cleugh	0	false
Palisaded settlement	 740m north west of Northfieldhead	0	false
Defended settlement	 700m south east of Glen Aln	0	false
Lesbury Bridge	0	false
Learchild Roman fort	0	false
Camp on Alnwick Moor	0	false
Round cairn 420m north-east of Blindburn Bridge	0	false
The Norse Camp	0	false
Castle Hill camp	0	false
Alnham medieval settlement	0	false
Alnham Castle: a medieval tower house	0	false
Prehistoric rock art and Runic inscription in Lemmington Wood	0	false
Multivallate hillfort	 550m north of Callaly Castle	0	false
Alnwick Moor bell pits	0	false
Univallate hillfort and medieval tower	 750m East of Callaly Castle	0	false
Round cairn on Shillhope Law	0	false
Round cairn	 140m SSW of Macartney's Cave	0	false
Edlingham Castle fortified manor and solar tower	0	false
Round cairn	 260m SSW of Macartney's Cave	0	false
Group of round cairns	 40m east of Hob's Nick	0	false
Edlingham deserted village	0	false
Medieval boundary stone	 220m SSE of Callaly Crag	0	false
Unenclosed hut circle settlement and plot of cord rig	 650m south west of Wholehope	0	false
Round cairn 420m north-west of Uplaw Knowe	0	false
Cross dyke and two building foundations at Copper Snout	0	false
Palisaded settlement on Bleakmoor Hill	 700m north west of Biddlestone Townfoot farm	0	false
Two round cairns	 375m north-west of Uplaw Knowe	0	false
Medieval boundary stone	 420m SSE of Callaly Crag	0	false
Tinkler's Dene univallate hillfort	 400m north-east of Dancing Hall Farm	0	false
Romano-British settlement	 580m north west of Biddleston Home Farm	0	false
Medieval boundary stone	 900m south-east of Callaly Crag	0	false
Uplaw Knowe palisaded settlement	0	false
Medieval boundary stone	 1.1km south-east of Callaly Crag	0	false
Round cairn	 160m south of Hard Nab	0	false
Roman fort	 two Roman fortlets	 two Roman camps	 a section of Roman road and a medieval settlement and chapel at Chew Green	0	false
Cross dyke south east of Uplaw Knowe	0	false
Palisaded settlement	 200m NNE of Hosedon Linn	0	false
Three round cairns on Thirl Moor	0	false
Romano-British farmstead	 275m north-east of Hosedon Linn	0	false
Tower house and World War II air raid shelter	 360m east of Biddlestone Home Farm	0	false
Round cairn	 160m north east of Hosedon Linn	0	false
Defended settlement	 800m NNW of Rough Castles	0	false
Cross dyke	 200m south east of Hosedon Linn	0	false
Romano-British settlement	 300m south east of Hosedon Linn	0	false
Camp Knowe univallate hillfort	 700m north-west of Clennell	0	false
Two deserted medieval hamlets and part of an associated field system	 830m east of Shillmoor	0	false
Defended settlement	 400m north west of Rough Castles	0	false
Clennell Street palisaded settlement	0	false
Passpeth Sike deserted medieval hamlet	 1.2km east of Shillmoor	0	false
Ring cairn and round cairn on Turf Hill	0	false
Medieval farmstead	 650m north west of Clennell	0	false
Low Buston medieval settlement	 231m south east of Low Buston Hall	0	false
Outer Golden Pot medieval wayside cross	0	false
Medieval and later dispersed settlement	 730m north and 860m north of Linbriggs	0	false
Iron Age defended settlement and later Romano-British settlement on Gallow Law	 600m north of Alwinton Farm	0	false
Linbrig deserted medieval village	 540m north of Linbriggs	0	false
Ring cairn 240m north east of Old Quickening Cote	0	false
Middle Golden Pot medieval wayside cross	0	false
Deserted medieval village 320m west of Quickening Cote	0	false
Round cairn	 240m east of Ravens Pike	0	false
Prehistoric rock art 315m NNW of Wellhope	0	false
Warkworth Bridge and defensive gateway	0	false
Round cairn on Ravens Pike	0	false
Round cairn	 650m ESE of Old Quickening Cote	0	false
Warkworth Castle hermitage	0	false
Defended settlement	 field system	 cairnfield	 round cairn and medieval settlement	 300m south east of Barrow	0	false
Roman camp	 1.05km north of Featherwood	0	false
Warkworth Castle motte and bailey castle	 tower keep castle and collegiate church	0	false
Green Gairs round cairn	0	false
Roman camp	 900m NNE of Featherwood	0	false
Cairnfield including ring cairn and cup and ring marked rocks 500m north west of Snook Bank	0	false
Cairn 1250m north-east of Cartington Castle	0	false
Crigdon Hill round cairn	0	false
St Mary Magdalene's medieval chapel and associated earthworks	 90m north of Mauldin	0	false
Cairn 1150m north-east of Cartington Castle	0	false
Cairn 1110m north-east of Cartington Castle	0	false
Motte and bailey castle and shell keep castle at Harbottle	0	false
Monastic cell and medieval tower on Coquet Island	0	false
Cartington Castle at Cartington Farm	0	false
Observation post 780m north west of Blackburn Crag	0	false
Cairn 500m west of Debdon Farm	0	false
Observation post 140m north west of Ridlees Cairn	0	false
Cup and ring marked rock 430m north of Morwick Hall	0	false
Camp 500yds (460m) NW of Chesterhill	0	false
Cairn 600m west-south-west of Debdon Farm	0	false
Ridlees round cairn	 640m north east of Hanging Crag	0	false
Round cairn 230m west of Ridlees Cairn	0	false
Observation post 240m west of Ridlees Cairn	0	false
Round cairn 960m ENE of West Wilkwood	0	false
Romano-British settlement 810m south of Slippery Crags	0	false
Farm blast shelter at Featherwood	0	false
Blockhouse immediately west of Featherwood	0	false
Barrow Burn unenclosed hut circle settlement	 300m north of Yearning Crag	0	false
Unenclosed stone hut circle settlement	 cairn fields and a rectangular enclosure 1km south-west of Debdon Whitefield	0	false
Two round cairns 880m north east of Wilkwood East	0	false
Cairnfield on Whitefield Edge	 900m south-west of Debdon Whitefield	0	false
Overgrass tower house 150m south east of Newmoor Hall	0	false
Stone hut circle 980m ENE of Wilkwood East	0	false
Guyzance (or Brainshaugh) Chapel near Acklington	0	false
Observation post 820m SSE of Hanging Crag	0	false
Cairn 610m east of Glitteringstone	0	false
Cairnfield	 standing stone and cup marked rock on Debdon Moor 500m south-west of Primrose Cottage	0	false
The Lady's Well and section of Roman road	0	false
Cup and ring marked rocks on Chirnells Moor	 800m east of Red Chirnells	0	false
Holystone Priory (site of)	0	false
World War I practice trenches 740m north west of Short Fell	0	false
Multivallate hillfort	 70m east of Campville	0	false
Cairn 900m north-east of Old Rothbury hillfort	0	false
Round cairn	 200m south-west of Campville	0	false
Standing stone 550m north-east of Old Rothbury hillfort	0	false
